Model,DPO4054
Firmware Version,2.68

Waveform Type,ANALOG,,,,Waveform Type,ANALOG
3.58e-04,0.00671875,0.0101312,-0.0005125,,3.58e-04,91.4062
3.60e-04,0.00668594,0.00993594,-0.000495312,,3.60e-04,-81.25
3.62e-04,0.00665938,0.00999063,-0.000492188,,3.62e-04,40.625
3.64e-04,0.00663281,0.00989531,-0.000464063,,3.64e-04,-34.375
3.66e-04,0.00658906,0.00985469,-0.000490625,,3.66e-04,1.5625
3.68e-04,0.00656563,0.00968906,-0.0005125,,3.68e-04,-71.0938
3.70e-04,0.00653594,0.00951094,-0.000507813,,3.70e-04,-74.2109
3.72e-04,0.00650469,0.00955938,-0.000525,,3.72e-04,39.8359
3.74e-04,0.0064875,0.00940469,-0.000540625,,3.74e-04,-68.7422
3.76e-04,0.00647031,0.00933438,-0.00051875,,3.76e-04,-26.5547
3.78e-04,0.00645,0.00939531,-0.000490625,,3.78e-04,40.625
3.80e-04,0.00641563,0.00937969,-0.000475,,3.80e-04,9.36719
3.82e-04,0.00639531,0.00934844,-0.000470313,,3.82e-04,-5.46875
3.84e-04,0.00635781,0.00928594,-0.000490625,,3.84e-04,-12.4922
3.86e-04,0.00634219,0.00916563,-0.0004875,,3.86e-04,-52.3438
3.88e-04,0.00632188,0.00903594,-0.000492188,,3.88e-04,-54.6797
3.90e-04,0.00629375,0.009225,-0.000484375,,3.90e-04,108.586
3.92e-04,0.00628438,0.00920469,-0.000490625,,3.92e-04,-5.46094
3.94e-04,0.00625938,0.00919375,-0.0004875,,3.94e-04,7.02344
3.96e-04,0.00622031,0.00918125,-0.0004875,,3.96e-04,13.2734
3.98e-04,0.00619844,0.00918594,-0.000490625,,3.98e-04,13.2734
4.00e-04,0.00615469,0.00898906,-0.000498438,,4.00e-04,-76.5547
4.02e-04,0.00611875,0.00885938,-0.000479688,,4.02e-04,-46.875
4.04e-04,0.00608125,0.00877188,-0.0004875,,4.04e-04,-25
4.06e-04,0.00606094,0.00867031,-0.000470313,,4.06e-04,-40.6172
4.08e-04,0.00605313,0.00864063,-0.000471875,,4.08e-04,-10.9375
4.10e-04,0.00603594,0.00866094,-0.000484375,,4.10e-04,18.7422
4.12e-04,0.00599688,0.008475,-0.000515625,,4.12e-04,-73.4375
4.14e-04,0.00599531,0.00846094,-0.000503125,,4.14e-04,-6.24219
4.16e-04,0.00596406,0.00854219,-0.000492188,,4.16e-04,56.25
4.18e-04,0.00592188,0.0082875,-0.000503125,,4.18e-04,-106.25
4.20e-04,0.00590625,0.00833125,-0.000475,,4.20e-04,29.6797
4.22e-04,0.00588125,0.00831563,-0.000498438,,4.22e-04,4.6875
4.24e-04,0.00584531,0.00818281,-0.0004875,,4.24e-04,-48.4297
4.26e-04,0.00584688,0.008325,-0.000490625,,4.26e-04,70.3125
4.28e-04,0.00583281,0.00850156,-0.000457813,,4.28e-04,95.3125
4.30e-04,0.00580156,0.00843438,-0.000479688,,4.30e-04,-17.9688
4.32e-04,0.00577188,0.00833281,-0.000475,,4.32e-04,-35.9375
4.34e-04,0.00574531,0.0081125,-0.000490625,,4.34e-04,-96.875
4.36e-04,0.00570312,0.00814063,-0.0005125,,4.36e-04,35.1562
4.38e-04,0.005675,0.00799063,-0.000504688,,4.38e-04,-60.9375
4.40e-04,0.00565156,0.00799375,-0.000492188,,4.40e-04,13.2812
4.42e-04,0.00564687,0.00790156,-0.000478125,,4.42e-04,-43.7422
4.44e-04,0.00563125,0.00782344,-0.000475,,4.44e-04,-31.25
4.46e-04,0.00559844,0.00774688,-0.000467188,,4.46e-04,-21.875
4.48e-04,0.00557656,0.00772344,-0.000490625,,4.48e-04,-0.773438
4.50e-04,0.00556094,0.00758906,-0.000498438,,4.50e-04,-59.375
4.52e-04,0.00553594,0.0074625,-0.000510937,,4.52e-04,-50.7812
4.54e-04,0.00550781,0.00740938,-0.000515625,,4.54e-04,-12.4922
4.56e-04,0.00550469,0.0074875,-0.000495312,,4.56e-04,40.6172
4.58e-04,0.00549219,0.00737031,-0.000484375,,4.58e-04,-52.3359
4.60e-04,0.00547969,0.0073375,-0.0005,,4.60e-04,-10.1562
4.62e-04,0.00545156,0.00740469,-0.000495312,,4.62e-04,47.6484
4.64e-04,0.00541563,0.00736875,-0.000492188,,4.64e-04,0
4.66e-04,0.00541094,0.0074375,-0.000495312,,4.66e-04,36.7109
4.68e-04,0.00537813,0.00728281,-0.000490625,,4.68e-04,-60.9297
4.70e-04,0.00535,0.00729219,-0.000478125,,4.70e-04,18.7422
4.72e-04,0.00533906,0.00732031,-0.000498438,,4.72e-04,19.5312
4.74e-04,0.00530156,0.00736875,-0.000492188,,4.74e-04,42.9688
4.76e-04,0.00528594,0.00737813,-0.000498438,,4.76e-04,12.4922
4.78e-04,0.00524844,0.00719531,-0.000504688,,4.78e-04,-72.6484
4.80e-04,0.00526094,0.00714531,-0.000490625,,4.80e-04,-31.25
4.82e-04,0.00520469,0.00706406,-0.000490625,,4.82e-04,-12.5
4.84e-04,0.00519688,0.00705313,-0.0004875,,4.84e-04,-1.55469
4.86e-04,0.00518281,0.00701094,-0.000503125,,4.86e-04,-14.0625
4.88e-04,0.00514219,0.00704063,-0.000503125,,4.88e-04,35.1562
4.90e-04,0.00511094,0.00704844,-0.00051875,,4.90e-04,19.5312
4.92e-04,0.00512344,0.00697188,-0.000507813,,4.92e-04,-44.5312
4.94e-04,0.00511563,0.00690938,-0.000492188,,4.94e-04,-27.3438
4.96e-04,0.00509844,0.00683281,-0.000507813,,4.96e-04,-29.6797
4.98e-04,0.00507344,0.00664219,-0.000507813,,4.98e-04,-82.8125
5.00e-04,0.0052125,0.0066375,-0.000520313,,5.00e-04,-71.8672
5.02e-04,0.00653125,0.00681719,-0.000503125,,5.02e-04, -inf
5.04e-04,0.00693438,0.00688906,-0.000495312,,5.04e-04,-165.617
5.06e-04,0.00726406,0.00700313,-0.000490625,,5.06e-04,-107.812
5.08e-04,0.00760156,0.00701563,-0.000490625,,5.08e-04,-162.492
5.10e-04,0.0079125,0.00709375,-0.0004875,,5.10e-04,-116.398
5.12e-04,0.00814844,0.00704844,-0.000484375,,5.12e-04,-140.625
5.14e-04,0.00839375,0.00690313,-0.000484375,,5.14e-04,-195.312
5.16e-04,0.00864844,0.00693125,-0.000507813,,5.16e-04,-113.281
5.18e-04,0.00892031,0.00692188,-0.000507813,,5.18e-04,-140.625
5.20e-04,0.00916875,0.00688594,-0.000507813,,5.20e-04,-142.18
5.22e-04,0.009425,0.00689844,-0.000495312,,5.22e-04,-121.875
5.24e-04,0.00970156,0.00700469,-0.000482813,,5.24e-04,-85.1484
5.26e-04,0.00992813,0.00692969,-0.000490625,,5.26e-04,-150.773
5.28e-04,0.0101922,0.00685313,-0.000498438,,5.28e-04,-170.312
5.30e-04,0.0104047,0.00687813,-0.000490625,,5.30e-04,-93.7422
5.32e-04,0.0106609,0.00675938,-0.000510937,,5.32e-04,-187.5
5.34e-04,0.0109031,0.00673125,-0.000510937,,5.34e-04,-135.148
5.36e-04,0.0111109,0.00686094,-0.000507813,,5.36e-04,-39.0547
5.38e-04,0.0113469,0.00689688,-0.000492188,,5.38e-04,-100
5.40e-04,0.0115547,0.00705938,-0.000490625,,5.40e-04,-22.6562
5.42e-04,0.0117656,0.00704844,-0.0004875,,5.42e-04,-110.93
5.44e-04,0.0119688,0.00711719,-0.000495312,,5.44e-04,-67.1875
5.46e-04,0.0121438,0.00711406,-0.000490625,,5.46e-04,-89.0547
5.48e-04,0.0123203,0.00707656,-0.000467188,,5.48e-04,-107.031
5.50e-04,0.0125172,0.00706406,-0.000479688,,5.50e-04,-104.68
5.52e-04,0.0126906,0.00707188,-0.000475,,5.52e-04,-82.8125
5.54e-04,0.012875,0.00714688,-0.000498438,,5.54e-04,-54.6875
5.56e-04,0.0130531,0.00719062,-0.0005,,5.56e-04,-67.1797
5.58e-04,0.0132281,0.00717813,-0.000482813,,5.58e-04,-93.75
5.60e-04,0.0133984,0.0071125,-0.000498438,,5.60e-04,-117.961
5.62e-04,0.0135766,0.00699531,-0.000484375,,5.62e-04,-147.648
5.64e-04,0.0137594,0.007,-0.0004875,,5.64e-04,-89.0625
5.66e-04,0.0139219,0.00690625,-0.000484375,,5.66e-04,-128.125
5.68e-04,0.0141125,0.00710156,-0.000507813,,5.68e-04,2.33594
5.70e-04,0.0142844,0.00707188,-0.000504688,,5.70e-04,-100.773
5.72e-04,0.0144672,0.00703125,-0.000504688,,5.72e-04,-111.719
5.74e-04,0.0146203,0.00719375,-0.000482813,,5.74e-04,4.67969
5.76e-04,0.0147797,0.0071625,-0.000490625,,5.76e-04,-95.3047
5.78e-04,0.0149453,0.00714531,-0.000484375,,5.78e-04,-91.4062
5.80e-04,0.0151203,0.00712031,-0.000504688,,5.80e-04,-99.9922
5.82e-04,0.0152781,0.00712656,-0.000510937,,5.82e-04,-75.7734
5.84e-04,0.0154297,0.00728438,-0.0005,,5.84e-04,3.11719
5.86e-04,0.0155797,0.00734844,-0.000479688,,5.86e-04,-42.9688
5.88e-04,0.0157547,0.00748594,-0.000478125,,5.88e-04,-18.7422
5.90e-04,0.0159047,0.00755625,-0.000467188,,5.90e-04,-39.8438
5.92e-04,0.0160234,0.00745156,-0.000475,,5.92e-04,-111.719
5.94e-04,0.0161641,0.00756094,-0.0005125,,5.94e-04,-15.6172
5.96e-04,0.0162875,0.00760156,-0.000523438,,5.96e-04,-41.4062
5.98e-04,0.0164578,0.00761406,-0.000507813,,5.98e-04,-78.8984
6.00e-04,0.0165719,0.00767031,-0.000492188,,6.00e-04,-28.9062
6.02e-04,0.0167016,0.00787656,-0.000479688,,6.02e-04,38.2734
6.04e-04,0.0168391,0.0077625,-0.000490625,,6.04e-04,-125.773
6.06e-04,0.0169938,0.00783594,-0.000525,,6.06e-04,-40.625
6.08e-04,0.0171156,0.00786406,-0.000528125,,6.08e-04,-46.875
6.10e-04,0.0172531,0.00793281,-0.000510937,,6.10e-04,-34.3672
6.12e-04,0.017375,0.00795781,-0.0005,,6.12e-04,-48.4375
6.14e-04,0.0175125,0.008075,-0.000507813,,6.14e-04,-10.1484
6.16e-04,0.0176078,0.0082625,-0.000520313,,6.16e-04,46.0938
6.18e-04,0.0177297,0.0081625,-0.0005125,,6.18e-04,-110.938
6.20e-04,0.0178578,0.00831875,-0.000492188,,6.20e-04,14.0625
6.22e-04,0.0179875,0.00844531,-0.000492188,,6.22e-04,-1.55469
6.24e-04,0.0180906,0.0084875,-0.000504688,,6.24e-04,-30.4688
6.26e-04,0.0181828,0.00842031,-0.000490625,,6.26e-04,-79.6875
6.28e-04,0.0182844,0.00855469,-0.0004875,,6.28e-04,16.4062
6.30e-04,0.0183906,0.00853438,-0.000498438,,6.30e-04,-63.2812
6.32e-04,0.0185172,0.00860938,-0.000510937,,6.32e-04,-25.7734
6.34e-04,0.0186109,0.00864531,-0.000520313,,6.34e-04,-28.9062
6.36e-04,0.0187125,0.00858906,-0.000525,,6.36e-04,-78.8984
6.38e-04,0.0187969,0.00860781,-0.000523438,,6.38e-04,-32.8047
6.40e-04,0.0189141,0.00868594,-0.000510937,,6.40e-04,-19.5234
6.42e-04,0.0190031,0.0086125,-0.000507813,,6.42e-04,-81.25
6.44e-04,0.0191016,0.00842031,-0.000498438,,6.44e-04,-145.305
6.46e-04,0.0192063,0.00847812,-0.000495312,,6.46e-04,-23.4375
6.48e-04,0.0193094,0.00848281,-0.000515625,,6.48e-04,-49.2109
6.50e-04,0.0193891,0.00868906,-0.000528125,,6.50e-04,63.2734
6.52e-04,0.0194922,0.00861719,-0.000510937,,6.52e-04,-87.4922
6.54e-04,0.0195656,0.00883125,-0.000492188,,6.54e-04,70.3125
6.56e-04,0.0196672,0.00883594,-0.000482813,,6.56e-04,-48.4375
6.58e-04,0.0197719,0.00893281,-0.0005,,6.58e-04,-3.89844
6.60e-04,0.0198406,0.00893281,-0.000504688,,6.60e-04,-34.3672
6.62e-04,0.0199422,0.00895469,-0.0005125,,6.62e-04,-39.8438
6.64e-04,0.0200328,0.00897031,-0.000510937,,6.64e-04,-37.4922
6.66e-04,0.0201016,0.00919844,-0.000484375,,6.66e-04,79.6875
6.68e-04,0.0201953,0.00933594,-0.000464063,,6.68e-04,21.8672
6.70e-04,0.0202766,0.00931875,-0.000498438,,6.70e-04,-49.2188
6.72e-04,0.0203688,0.00936875,-0.000503125,,6.72e-04,-21.0938
6.74e-04,0.0204391,0.00927031,-0.00051875,,6.74e-04,-84.3672
6.76e-04,0.0205031,0.00936094,-0.0005125,,6.76e-04,13.2812
6.78e-04,0.0205875,0.00930781,-0.0005125,,6.78e-04,-68.7422
6.80e-04,0.020675,0.00927031,-0.0005125,,6.80e-04,-62.5
6.82e-04,0.0207672,0.00956719,-0.000484375,,6.82e-04,102.344
6.84e-04,0.0208313,0.00976719,-0.000478125,,6.84e-04,67.9609
6.86e-04,0.0209266,0.00974063,-0.000498438,,6.86e-04,-60.9375
6.88e-04,0.0210063,0.00985469,-0.0005,,6.88e-04,17.1875
6.90e-04,0.0210875,0.00982813,-0.000503125,,6.90e-04,-53.9062
6.92e-04,0.0211578,0.00973437,-0.000504688,,6.92e-04,-82.0234
6.94e-04,0.0212234,0.00979844,-0.000492188,,6.94e-04,-0.78125
6.96e-04,0.0212922,0.00988281,-0.000482813,,6.96e-04,7.8125
6.98e-04,0.0213688,0.0100109,-0.000484375,,6.98e-04,25.7812
7.00e-04,0.02145,0.0102078,-0.000482813,,7.00e-04,57.8047
7.02e-04,0.0215141,0.0103234,-0.000503125,,7.02e-04,25.7812
7.04e-04,0.0215953,0.0103563,-0.000503125,,7.04e-04,-24.2188
7.06e-04,0.0216359,0.0102984,-0.000470313,,7.06e-04,-49.2109
7.08e-04,0.0217219,0.010275,-0.000478125,,7.08e-04,-54.6875
7.10e-04,0.021775,0.0103469,-0.000498438,,7.10e-04,9.36719
7.12e-04,0.0218203,0.0103344,-0.000520313,,7.12e-04,-28.8984
7.14e-04,0.0218922,0.0104516,-0.0005125,,7.14e-04,22.6484
7.16e-04,0.0219547,0.0105344,-0.000507813,,7.16e-04,10.1562
7.18e-04,0.0220109,0.0105906,-0.000495312,,7.18e-04,0
7.20e-04,0.0221047,0.0104688,-0.000470313,,7.20e-04,-107.812
7.22e-04,0.0221406,0.0104375,-0.000484375,,7.22e-04,-33.5938
7.24e-04,0.0221844,0.0104578,-0.000504688,,7.24e-04,-11.7109
7.26e-04,0.0222672,0.0104922,-0.000503125,,7.26e-04,-24.2188
7.28e-04,0.0223359,0.0104922,-0.0004875,,7.28e-04,-34.375
7.30e-04,0.0223797,0.0105984,-0.000498438,,7.30e-04,31.25
7.32e-04,0.0224375,0.0107297,-0.000490625,,7.32e-04,36.7109
7.34e-04,0.0225016,0.010925,-0.000478125,,7.34e-04,65.625
7.36e-04,0.0225625,0.0107813,-0.000484375,,7.36e-04,-102.344
7.38e-04,0.0226156,0.0107703,-0.000490625,,7.38e-04,-32.0234
7.40e-04,0.0226656,0.0108547,-0.000492188,,7.40e-04,17.1797
7.42e-04,0.0227266,0.0108844,-0.000479688,,7.42e-04,-15.625
7.44e-04,0.022775,0.0109,-0.000470313,,7.44e-04,-16.3984
7.46e-04,0.0228219,0.0110875,-0.000467188,,7.46e-04,70.3047
7.48e-04,0.0228672,0.0113391,-0.000464063,,7.48e-04,103.125
7.50e-04,0.0229156,0.0113375,-0.000479688,,7.50e-04,-24.9922
7.52e-04,0.0229609,0.0112578,-0.000495312,,7.52e-04,-62.5
7.54e-04,0.0229938,0.0112203,-0.000503125,,7.54e-04,-35.1484
7.56e-04,0.0230578,0.01125,-0.000523438,,7.56e-04,-17.1875
7.58e-04,0.0231078,0.0112906,-0.0005,,7.58e-04,-4.6875
7.60e-04,0.0231594,0.0113453,-0.0004875,,7.60e-04,1.5625
7.62e-04,0.023225,0.0115422,-0.000475,,7.62e-04,65.6172
7.64e-04,0.0232953,0.0114875,-0.000470313,,7.64e-04,-62.5
7.66e-04,0.0233391,0.0115016,-0.000470313,,7.66e-04,-14.8359
7.68e-04,0.0233875,0.0114922,-0.000492188,,7.68e-04,-28.9062
7.70e-04,0.0234203,0.0115281,-0.000484375,,7.70e-04,1.5625
7.72e-04,0.0234813,0.011575,-0.000490625,,7.72e-04,-7.03125
7.74e-04,0.0235453,0.0116516,-0.000495312,,7.74e-04,6.25
7.76e-04,0.0235781,0.0118797,-0.000504688,,7.76e-04,97.6484
7.78e-04,0.0236359,0.0118672,-0.0005,,7.78e-04,-35.1484
7.80e-04,0.0236891,0.0119844,-0.000479688,,7.80e-04,32.0234
7.82e-04,0.0237219,0.0119766,-0.000467188,,7.82e-04,-20.3047
7.84e-04,0.02375,0.0120688,-0.000482813,,7.84e-04,32.0234
7.86e-04,0.0237813,0.0119844,-0.000464063,,7.86e-04,-57.8125
7.88e-04,0.0238313,0.012025,-0.000467188,,7.88e-04,-4.67969
7.90e-04,0.0238797,0.0121109,-0.000482813,,7.90e-04,18.7422
7.92e-04,0.0239281,0.0121313,-0.000490625,,7.92e-04,-14.0625
7.94e-04,0.0239719,0.0121391,-0.000492188,,7.94e-04,-17.9688
7.96e-04,0.0239938,0.0121844,-0.000510937,,7.96e-04,11.7188
7.98e-04,0.02405,0.0123047,-0.000495312,,7.98e-04,32.0234
8.00e-04,0.0240813,0.0123469,-0.0004875,,8.00e-04,5.46875
8.02e-04,0.0241312,0.0122797,-0.000492188,,8.02e-04,-58.5859
8.04e-04,0.0241563,0.0123047,-0.000515625,,8.04e-04,0
8.06e-04,0.0242125,0.0123859,-0.000507813,,8.06e-04,12.4922
8.08e-04,0.0242484,0.0124234,-0.000503125,,8.08e-04,0.78125
8.10e-04,0.0243016,0.0124875,-0.000484375,,8.10e-04,5.46094
8.12e-04,0.0243094,0.0126094,-0.0005,,8.12e-04,57.0312
8.14e-04,0.0243594,0.0126906,-0.000498438,,8.14e-04,15.6172
8.16e-04,0.0243875,0.0127875,-0.00051875,,8.16e-04,34.3672
8.18e-04,0.0244313,0.0127531,-0.000503125,,8.18e-04,-39.0547
8.20e-04,0.0244844,0.0127797,-0.0005125,,8.20e-04,-13.2812
8.22e-04,0.0245,0.0127766,-0.000498438,,8.22e-04,-9.36719
8.24e-04,0.0245406,0.0129547,-0.000484375,,8.24e-04,68.75
8.26e-04,0.0245547,0.0129766,-0.000490625,,8.26e-04,3.89844
8.28e-04,0.024575,0.0130406,-0.000484375,,8.28e-04,21.875
8.30e-04,0.0246156,0.0131125,-0.000503125,,8.30e-04,15.625
8.32e-04,0.0246313,0.0129844,-0.000510937,,8.32e-04,-71.875
8.34e-04,0.0246766,0.0128859,-0.000510937,,8.34e-04,-71.8672
8.36e-04,0.0246922,0.013025,-0.000520313,,8.36e-04,61.7188
8.38e-04,0.0247375,0.0129641,-0.000510937,,8.38e-04,-53.1172
8.40e-04,0.0247781,0.0129547,-0.000528125,,8.40e-04,-25
8.42e-04,0.02485,0.0131094,-0.000523438,,8.42e-04,41.4062
8.44e-04,0.0248625,0.0132672,-0.000510937,,8.44e-04,72.6484
8.46e-04,0.0248875,0.0133203,-0.0005125,,8.46e-04,14.0625
8.48e-04,0.0248984,0.0133016,-0.000510937,,8.48e-04,-14.8438
8.50e-04,0.0249344,0.0133563,-0.00051875,,8.50e-04,9.36719
8.52e-04,0.024975,0.0134031,-0.00051875,,8.52e-04,3.125
8.54e-04,0.0249953,0.0135563,-0.000523438,,8.54e-04,66.3984
8.56e-04,0.0250422,0.013675,-0.00053125,,8.56e-04,35.9297
8.58e-04,0.0250625,0.0137563,-0.000532812,,8.58e-04,30.4688
8.60e-04,0.0251031,0.0139719,-0.000515625,,8.60e-04,87.4922
8.62e-04,0.0251172,0.0138766,-0.000507813,,8.62e-04,-54.6797
8.64e-04,0.0251438,0.0138125,-0.000507813,,8.64e-04,-45.3125
8.66e-04,0.0251625,0.0138297,-0.000504688,,8.66e-04,-0.773438
8.68e-04,0.0251906,0.0138359,-0.000523438,,8.68e-04,-10.9375
8.70e-04,0.0252313,0.0137313,-0.00054375,,8.70e-04,-72.6484
8.72e-04,0.0252687,0.0139859,-0.000528125,,8.72e-04,108.594
8.74e-04,0.0252969,0.0140156,-0.000532812,,8.74e-04,0.773438
8.76e-04,0.0253141,0.0140125,-0.00054375,,8.76e-04,-10.1484
8.78e-04,0.0253328,0.0139906,-0.000539063,,8.78e-04,-20.3125
8.80e-04,0.0253656,0.0138859,-0.00053125,,8.80e-04,-68.75
8.82e-04,0.0253906,0.0138484,-0.000551563,,8.82e-04,-31.2422
8.84e-04,0.0254141,0.0138969,-0.000545313,,8.84e-04,12.4922
8.86e-04,0.0254547,0.0138859,-0.000528125,,8.86e-04,-25.7734
8.88e-04,0.0254828,0.0141422,-0.000523438,,8.88e-04,114.055
8.90e-04,0.0255031,0.0143109,-0.000515625,,8.90e-04,74.2109
8.92e-04,0.0255359,0.0145391,-0.00051875,,8.92e-04,97.6484
8.94e-04,0.0255531,0.0144547,-0.000515625,,8.94e-04,-50.7734
8.96e-04,0.0255766,0.0145031,-0.000525,,8.96e-04,12.5
8.98e-04,0.0256047,0.0144953,-0.000535938,,8.98e-04,-17.9688
9.00e-04,0.0256141,0.0145547,-0.00051875,,9.00e-04,24.9922
9.02e-04,0.0256453,0.0146375,-0.000498438,,9.02e-04,25.7812
9.04e-04,0.0256859,0.0147234,-0.000503125,,9.04e-04,22.6484
9.06e-04,0.0256922,0.0148047,-0.000523438,,9.06e-04,37.5
9.08e-04,0.0257203,0.0148188,-0.000525,,9.08e-04,-7.03125
9.10e-04,0.0257359,0.0148641,-0.000528125,,9.10e-04,14.8438
9.12e-04,0.0257672,0.0147984,-0.000535938,,9.12e-04,-48.4297
9.14e-04,0.0257922,0.0146766,-0.000528125,,9.14e-04,-73.4297
9.16e-04,0.0258344,0.0147672,-0.000523438,,9.16e-04,24.2109
9.18e-04,0.0258422,0.0148313,-0.000523438,,9.18e-04,28.1172
9.20e-04,0.0258688,0.0148078,-0.000528125,,9.20e-04,-24.9922
9.22e-04,0.0258859,0.0149672,-0.000523438,,9.22e-04,71.0859
9.24e-04,0.0259219,0.0150719,-0.000532812,,9.24e-04,34.375
9.26e-04,0.0259422,0.0151687,-0.00051875,,9.26e-04,38.2734
9.28e-04,0.0259594,0.0151609,-0.000507813,,9.28e-04,-12.5
9.30e-04,0.0259828,0.0150766,-0.000520313,,9.30e-04,-53.8984
9.32e-04,0.0259953,0.0152188,-0.0005125,,9.32e-04,64.8359
9.34e-04,0.026025,0.0152906,-0.000523438,,9.34e-04,21.0938
9.36e-04,0.0260453,0.0155297,-0.000528125,,9.36e-04,109.367
9.38e-04,0.0260781,0.0155516,-0.000503125,,9.38e-04,-5.46094
9.40e-04,0.0260734,0.0157063,-0.000498438,,9.40e-04,79.6797
9.42e-04,0.0261187,0.0157141,-0.000504688,,9.42e-04,-18.7422
9.44e-04,0.0261328,0.0156328,-0.000507813,,9.44e-04,-47.6562
9.46e-04,0.0261453,0.0155906,-0.00051875,,9.46e-04,-27.3438
9.48e-04,0.0261531,0.0155234,-0.000525,,9.48e-04,-37.4922
9.50e-04,0.0261703,0.0155906,-0.000540625,,9.50e-04,24.9922
9.52e-04,0.0262281,0.0156156,-0.000528125,,9.52e-04,-16.4062
9.54e-04,0.0262484,0.0156969,-0.000523438,,9.54e-04,30.4688
9.56e-04,0.0262437,0.0157828,-0.000504688,,9.56e-04,45.3047
9.58e-04,0.0263047,0.0157875,-0.000504688,,9.58e-04,-28.1172
9.60e-04,0.0263125,0.015875,-0.00053125,,9.60e-04,39.8359
9.62e-04,0.0263531,0.0158516,-0.000525,,9.62e-04,-32.0234
9.64e-04,0.0263531,0.0158672,-0.000520313,,9.64e-04,7.8125
9.66e-04,0.0263938,0.0158281,-0.000515625,,9.66e-04,-39.8438
9.68e-04,0.0264266,0.0160391,-0.000515625,,9.68e-04,89.0625
9.70e-04,0.0264234,0.0161125,-0.000510937,,9.70e-04,38.2734
9.72e-04,0.0264344,0.0162656,-0.00051875,,9.72e-04,71.0938
9.74e-04,0.0264781,0.0162219,-0.000528125,,9.74e-04,-43.75
9.76e-04,0.026475,0.0162547,-0.000515625,,9.76e-04,17.9688
9.78e-04,0.0264953,0.0163344,-0.000507813,,9.78e-04,29.6875
9.80e-04,0.0265109,0.0162859,-0.000503125,,9.80e-04,-32.0312
9.82e-04,0.0265188,0.0162937,-0.000492188,,9.82e-04,0
9.84e-04,0.0265438,0.016425,-0.0004875,,9.84e-04,53.125
9.86e-04,0.0265688,0.0165172,-0.000503125,,9.86e-04,33.5938
9.88e-04,0.0265938,0.0164859,-0.000525,,9.88e-04,-28.125
9.90e-04,0.0266344,0.0164453,-0.00053125,,9.90e-04,-40.625
9.92e-04,0.026675,0.0164766,-0.00053125,,9.92e-04,-4.67969
9.94e-04,0.0266813,0.01645,-0.0005125,,9.94e-04,-16.3984
9.96e-04,0.0266953,0.0164203,-0.000515625,,9.96e-04,-21.8672
9.98e-04,0.0267141,0.0164609,-0.000510937,,9.98e-04,10.9375

